study_id,slice_number,yesness
18,106,1%
18,107,0%
18,108,0%
18,109,0%
18,110,0%
18,111,0%
18,112,0%
18,113,0%
18,114,0%
18,115,0%
18,116,0%
18,117,1%
18,118,1%
18,119,1%
18,120,1%
18,121,0%
18,122,0%
18,123,1%
18,124,0%
18,125,0%
18,126,1%
18,127,1%
18,128,2%
18,129,1%
18,130,1%
18,131,1%
18,132,1%
18,133,0%
18,134,0%
18,135,1%
18,136,5%
18,137,2%
18,138,1%
18,139,1%
18,140,1%
18,141,1%
18,142,1%
18,143,0%
18,144,1%
18,145,1%
18,146,1%
18,147,0%
18,148,0%
18,149,0%
18,150,0%
18,151,0%
18,152,0%
18,153,0%
18,154,0%
18,155,0%
18,156,0%
18,157,0%
18,158,0%
18,159,0%
18,160,0%
18,161,0%
18,162,0%
18,163,0%
18,164,0%
18,165,0%
18,166,0%
18,167,0%
18,168,0%
18,169,0%
18,170,0%
18,171,0%
18,172,0%
18,173,0%
18,174,0%
18,175,0%
18,176,0%
18,177,0%
18,178,0%
18,179,0%
18,180,0%
18,181,0%
18,182,0%
18,183,1%
18,184,0%
18,185,0%
18,186,0%
18,187,0%
18,188,0%
18,189,0%
18,190,0%
18,191,0%
18,192,0%
18,193,0%
18,194,0%
18,195,0%
18,196,0%
18,197,1%
18,198,2%
18,199,1%
18,200,2%
18,201,1%
18,202,0%
18,203,1%
18,204,3%
18,205,2%
18,206,1%
18,207,2%
18,208,3%
18,209,1%
18,210,1%
18,211,1%
18,212,0%
18,213,0%
18,214,5%
18,215,11%
18,216,15%
18,217,14%
18,218,30%
18,219,26%
18,220,16%
18,221,12%
18,222,8%
18,223,5%
18,224,5%
19,7,2%
19,8,2%
19,9,3%
19,10,2%
19,11,0%
19,12,1%
19,13,1%
19,14,1%
19,15,1%
19,16,1%
19,17,0%
19,18,1%
19,19,0%
19,20,0%
19,21,0%
19,22,0%
19,23,0%
19,24,0%
19,25,0%
19,26,0%
19,27,0%
19,28,0%
19,29,0%
19,30,0%
19,31,0%
19,32,0%
19,33,0%
19,34,0%
19,35,0%
19,36,0%
19,37,0%
19,38,0%
19,39,0%
19,40,0%
19,41,0%
19,42,0%
19,43,0%
19,44,0%
19,45,0%
19,46,0%
19,47,0%
19,48,0%
19,49,0%
19,50,0%
19,51,0%
19,52,0%
19,53,0%
19,54,0%
19,55,0%
19,56,0%
19,57,0%
19,58,0%
19,59,0%
19,60,0%
19,61,0%
19,62,0%
19,63,0%
19,64,0%
19,65,0%
19,66,0%
19,67,0%
19,68,0%
19,69,0%
19,70,0%
19,71,0%
19,72,0%
19,73,0%
19,74,0%
19,75,0%
19,76,0%
19,77,0%
19,78,0%
19,79,0%
19,80,1%
19,81,0%
19,82,0%
19,83,1%
19,84,1%
19,85,1%
19,86,0%
19,87,0%
19,88,0%
19,89,0%
19,90,0%
19,91,1%
19,92,1%
19,93,1%
19,94,1%
19,95,0%
19,96,0%
19,97,0%
19,98,0%
19,99,0%
19,100,0%
19,101,0%
19,102,0%
19,103,0%
19,104,0%
19,105,0%
19,106,0%
19,107,0%
19,108,0%
19,109,0%
19,110,1%
19,111,1%
19,112,1%
19,113,1%
19,114,2%
19,115,3%
19,116,3%
19,117,2%
19,118,1%
19,119,1%
19,120,1%
19,121,3%
19,122,2%
19,123,1%
19,124,2%
19,125,3%
19,126,1%
19,127,1%
19,128,1%
19,129,2%
19,130,1%
19,131,1%
19,132,3%
19,133,2%
19,134,1%
19,135,1%
19,136,0%
19,137,0%
19,138,0%
19,139,0%
19,140,0%
19,141,1%
19,142,1%
19,143,1%
19,144,0%
19,145,1%
19,146,1%
19,147,2%
19,148,2%
19,149,2%
19,150,3%
19,151,1%
19,152,0%
19,153,0%
19,154,0%
19,155,0%
19,156,0%
19,157,0%
19,158,0%
19,159,1%
19,160,1%
19,161,0%
19,162,1%
19,163,0%
19,164,1%
19,165,1%
19,166,1%
19,167,1%
19,168,1%
19,169,1%
19,170,1%
19,171,1%
19,172,1%
19,173,2%
19,174,2%
19,175,1%
19,176,2%
19,177,3%
19,178,3%
19,179,2%
19,180,5%
19,181,30%
19,182,40%
19,183,61%
19,184,44%
19,185,22%
19,186,19%
19,187,38%
19,188,57%
19,189,44%
19,190,30%
19,191,29%
19,192,54%
19,193,63%
19,194,72%
19,195,73%
19,196,78%
19,197,81%
19,198,85%
19,199,91%
19,200,87%
19,201,89%
19,202,90%
19,203,92%
19,204,80%
19,205,74%
19,206,66%
19,207,67%
19,208,80%
19,209,86%
19,210,72%
19,211,67%
19,212,81%
19,213,80%
19,214,70%
19,215,88%
19,216,85%
19,217,91%
19,218,98%
19,219,99%
19,220,99%
19,221,99%
19,222,98%
19,223,99%
19,224,99%
19,225,99%
19,226,99%
19,227,100%
19,228,100%
19,229,100%
19,230,100%
19,231,100%
19,232,100%
19,233,100%
19,234,100%
19,235,100%
19,236,100%
19,237,100%
19,238,100%
19,239,100%
19,240,100%
19,241,100%
19,242,100%
19,243,100%
19,244,100%
19,245,100%
19,246,100%
19,247,100%
19,248,100%
19,249,100%
19,250,100%
19,251,100%
19,252,100%
19,253,100%
19,254,99%
19,255,99%
19,256,100%
19,257,100%
19,258,100%
19,259,100%
19,260,100%
19,261,100%
19,262,100%
19,263,100%
19,264,100%
19,265,100%
19,266,100%
19,267,100%
19,268,99%
19,269,99%
19,270,99%
19,271,97%
19,272,96%
20,7,3%
20,8,1%
20,9,0%
20,10,0%
20,11,1%
20,12,0%
20,13,0%
20,14,0%
20,15,0%
20,16,0%
20,17,0%
20,18,0%
20,19,0%
20,20,0%
20,21,0%
20,22,1%
20,23,1%
20,24,0%
20,25,0%
20,26,0%
20,27,1%
20,28,1%
20,29,0%
20,30,0%
20,31,1%
20,32,0%
20,33,0%
20,34,0%
20,35,0%
20,36,0%
20,37,0%
20,38,0%
20,39,0%
20,40,0%
20,41,0%
20,42,0%
20,43,0%
20,44,0%
20,45,0%
20,46,1%
20,47,1%
20,48,1%
20,49,1%
20,50,0%
20,51,0%
20,52,0%
20,53,1%
20,54,1%
20,55,1%
20,56,0%
20,57,0%
20,58,0%
20,59,1%
20,60,0%
20,61,0%
20,62,0%
20,63,0%
20,64,0%
20,65,0%
20,66,0%
20,67,0%
20,68,0%
20,69,1%
20,70,1%
20,71,1%
20,72,1%
20,73,1%
20,74,2%
20,75,2%
20,76,1%
20,77,0%
20,78,0%
20,79,0%
20,80,0%
20,81,1%
20,82,1%
20,83,0%
20,84,0%
20,85,1%
20,86,0%
20,87,0%
20,88,1%
20,89,1%
20,90,0%
20,91,0%
20,92,0%
20,93,0%
20,94,0%
20,95,0%
20,96,0%
20,97,0%
20,98,0%
20,99,0%
20,100,0%
20,101,0%
20,102,0%
20,103,0%
20,104,0%
20,105,0%
20,106,0%
20,107,0%
20,108,0%
20,109,0%
20,110,0%
20,111,0%
20,112,1%
20,113,1%
20,114,2%
20,115,5%
20,116,5%
20,117,4%
20,118,3%
20,119,4%
20,120,12%
20,121,14%
20,122,16%
20,123,7%
20,124,2%
20,125,2%
20,126,3%
20,127,6%
20,128,4%
20,129,2%
20,130,1%
20,131,1%
20,132,1%
20,133,1%
20,134,1%
20,135,0%
20,136,1%
20,137,0%
20,138,0%
20,139,1%
20,140,3%
20,141,5%
20,142,3%
20,143,4%
20,144,17%
20,145,10%
20,146,4%
20,147,2%
20,148,1%
20,149,2%
20,150,1%
20,151,1%
20,152,1%
20,153,4%
20,154,9%
20,155,6%
20,156,5%
20,157,7%
20,158,2%
20,159,1%
20,160,1%
20,161,0%
20,162,0%
20,163,1%
20,164,1%
20,165,0%
20,166,0%
20,167,0%
20,168,1%
20,169,1%
20,170,1%
20,171,1%
20,172,1%
20,173,1%
20,174,2%
20,175,5%
20,176,6%
20,177,3%
20,178,1%
20,179,1%
20,180,1%
20,181,0%
20,182,0%
20,183,2%
20,184,1%
20,185,0%
20,186,1%
20,187,2%
20,188,3%
20,189,2%
20,190,2%
20,191,6%
20,192,18%
20,193,30%
20,194,28%
20,195,25%
20,196,55%
20,197,59%
20,198,71%
20,199,68%
20,200,71%
20,201,53%
20,202,52%
20,203,45%
20,204,38%
20,205,29%
20,206,13%
20,207,25%
20,208,32%
20,209,18%
20,210,12%
20,211,14%
20,212,7%
20,213,10%
20,214,9%
20,215,15%
20,216,13%
20,217,13%
20,218,15%
20,219,20%
20,220,24%
20,221,29%
20,222,44%
20,223,50%
20,224,58%
20,225,49%
20,226,64%
20,227,74%
20,228,67%
20,229,52%
20,230,72%
20,231,72%
20,232,80%
20,233,90%
20,234,90%
20,235,90%
20,236,89%
20,237,83%
20,238,86%
20,239,85%
20,240,87%
20,241,86%
20,242,92%
20,243,92%
20,244,89%
20,245,96%
20,246,97%
20,247,98%
20,248,99%
20,249,99%
20,250,99%
20,251,100%
20,252,100%
20,253,100%
20,254,100%
20,255,100%
20,256,100%
20,257,100%
20,258,100%
20,259,100%
20,260,100%
20,261,100%
20,262,100%
20,263,100%
20,264,100%
20,265,100%
20,266,100%
20,267,100%
20,268,100%
20,269,100%
20,270,100%
20,271,100%
20,272,100%
21,7,0%
21,8,0%
21,9,0%
21,10,0%
21,11,0%
21,12,0%
21,13,0%
21,14,0%
21,15,0%
21,16,0%
21,17,0%
21,18,0%
21,19,0%
21,20,0%
21,21,0%
21,22,0%
21,23,0%
21,24,0%
21,25,0%
21,26,0%
21,27,0%
21,28,0%
21,29,0%
21,30,0%
21,31,0%
21,32,0%
21,33,1%
21,34,1%
21,35,0%
21,36,0%
21,37,0%
21,38,0%
21,39,0%
21,40,0%
21,41,0%
21,42,0%
21,43,1%
21,44,0%
21,45,0%
21,46,0%
21,47,0%
21,48,0%
21,49,0%
21,50,0%
21,51,0%
21,52,0%
21,53,0%
21,54,0%
21,55,0%
21,56,1%
21,57,1%
21,58,1%
21,59,0%
21,60,0%
21,61,0%
21,62,0%
21,63,0%
21,64,0%
21,65,0%
21,66,0%
21,67,0%
21,68,0%
21,69,0%
21,70,0%
21,71,0%
21,72,0%
21,73,0%
21,74,0%
21,75,0%
21,76,0%
21,77,0%
21,78,0%
21,79,0%
21,80,0%
21,81,0%
21,82,0%
21,83,0%
21,84,0%
21,85,0%
21,86,0%
21,87,0%
21,88,0%
21,89,0%
21,90,0%
21,91,1%
21,92,1%
21,93,0%
21,94,0%
21,95,2%
21,96,3%
21,97,2%
21,98,1%
21,99,1%
21,100,1%
21,101,1%
21,102,2%
21,103,2%
21,104,3%
21,105,2%
21,106,1%
21,107,1%
21,108,2%
21,109,3%
21,110,2%
21,111,1%
21,112,1%
21,113,2%
21,114,1%
21,115,2%
21,116,2%
21,117,1%
21,118,1%
21,119,1%
21,120,1%
21,121,1%
21,122,1%
21,123,2%
21,124,2%
21,125,2%
21,126,1%
21,127,1%
21,128,2%
21,129,1%
21,130,1%
21,131,0%
21,132,1%
21,133,1%
21,134,1%
21,135,1%
21,136,1%
21,137,2%
21,138,1%
21,139,0%
21,140,0%
21,141,0%
21,142,1%
21,143,1%
21,144,1%
21,145,0%
21,146,1%
21,147,1%
21,148,1%
21,149,1%
21,150,2%
21,151,1%
21,152,0%
21,153,0%
21,154,1%
21,155,2%
21,156,4%
21,157,8%
21,158,6%
21,159,8%
21,160,33%
22,7,87%
22,8,88%
22,9,94%
22,10,93%
22,11,92%
22,12,92%
22,13,90%
22,14,82%
22,15,78%
22,16,76%
22,17,70%
22,18,72%
22,19,80%
22,20,83%
22,21,82%
22,22,80%
22,23,83%
22,24,79%
22,25,77%
22,26,78%
22,27,79%
22,28,87%
22,29,90%
22,30,83%
22,31,88%
22,32,89%
22,33,91%
22,34,94%
22,35,94%
22,36,89%
22,37,80%
22,38,74%
22,39,72%
22,40,76%
22,41,73%
22,42,68%
22,43,58%
22,44,57%
22,45,64%
22,46,67%
22,47,58%
22,48,76%
22,49,83%
22,50,77%
22,51,76%
22,52,78%
22,53,66%
22,54,63%
22,55,68%
22,56,69%
22,57,64%
22,58,63%
22,59,53%
22,60,55%
22,61,62%
22,62,59%
22,63,67%
22,64,66%
22,65,68%
22,66,69%
22,67,70%
22,68,77%
22,69,75%
22,70,77%
22,71,78%
22,72,79%
22,73,72%
22,74,69%
22,75,71%
22,76,72%
22,77,65%
22,78,55%
22,79,47%
22,80,59%
22,81,51%
22,82,32%
22,83,46%
22,84,45%
22,85,37%
22,86,30%
22,87,30%
22,88,44%
22,89,29%
22,90,16%
22,91,10%
22,92,10%
22,93,15%
22,94,3%
22,95,2%
22,96,2%
22,97,1%
22,98,1%
22,99,1%
22,100,2%
22,101,3%
22,102,9%
22,103,5%
22,104,6%
22,105,4%
22,106,3%
22,107,4%
22,108,2%
22,109,1%
22,110,2%
22,111,2%
22,112,1%
22,113,1%
22,114,2%
22,115,1%
22,116,1%
22,117,1%
22,118,2%
22,119,2%
22,120,2%
22,121,5%
22,122,3%
22,123,4%
22,124,5%
22,125,6%
22,126,2%
22,127,1%
22,128,1%
22,129,0%
22,130,0%
22,131,0%
22,132,1%
22,133,2%
22,134,2%
22,135,3%
22,136,2%
22,137,2%
22,138,1%
22,139,2%
22,140,2%
22,141,2%
22,142,1%
22,143,1%
22,144,2%
22,145,1%
22,146,0%
22,147,0%
22,148,0%
22,149,1%
22,150,1%
22,151,0%
22,152,0%
22,153,1%
22,154,0%
22,155,0%
22,156,0%
22,157,0%
22,158,0%
22,159,0%
22,160,0%
22,161,0%
22,162,0%
22,163,0%
22,164,0%
22,165,0%
22,166,0%
22,167,0%
22,168,0%
22,169,0%
22,170,0%
22,171,0%
22,172,0%
22,173,0%
22,174,0%
22,175,0%
22,176,0%
22,177,0%
22,178,0%
22,179,0%
22,180,0%
22,181,0%
22,182,0%
22,183,0%
22,184,0%
22,185,0%
22,186,0%
22,187,0%
22,188,0%
22,189,0%
22,190,0%
22,191,0%
22,192,1%
22,193,3%
22,194,4%
22,195,2%
22,196,2%
22,197,2%
22,198,1%
22,199,1%
22,200,2%
22,201,3%
22,202,3%
22,203,1%
22,204,2%
22,205,2%
22,206,2%
22,207,1%
22,208,1%
22,209,1%
22,210,1%
22,211,1%
22,212,1%
22,213,1%
22,214,1%
22,215,1%
22,216,1%
22,217,0%
22,218,1%
22,219,1%
22,220,1%
22,221,2%
22,222,5%
22,223,9%
22,224,7%
22,225,7%
22,226,8%
22,227,16%
22,228,21%
22,229,20%
22,230,22%
22,231,8%
22,232,18%
22,233,37%
22,234,61%
22,235,61%
22,236,40%
22,237,38%
22,238,31%
22,239,35%
22,240,35%
22,241,37%
22,242,14%
22,243,22%
22,244,26%
22,245,16%
22,246,5%
22,247,6%
22,248,4%
22,249,2%
22,250,1%
22,251,3%
22,252,2%
22,253,3%
22,254,4%
22,255,4%
22,256,6%
22,257,4%
22,258,4%
22,259,4%
22,260,4%
22,261,5%
22,262,4%
22,263,5%
22,264,7%
22,265,6%
22,266,8%
22,267,16%
22,268,14%
22,269,13%
22,270,19%
22,271,9%
22,272,17%
22,273,8%
22,274,11%
22,275,16%
22,276,4%
22,277,5%
22,278,10%
22,279,30%
22,280,15%
22,281,11%
22,282,31%
22,283,31%
22,284,32%
22,285,17%
22,286,12%
22,287,22%
22,288,11%
22,289,11%
22,290,19%
22,291,36%
22,292,52%
22,293,55%
22,294,42%
22,295,31%
22,296,45%
22,297,50%
22,298,44%
22,299,47%
22,300,22%
22,301,35%
22,302,50%
22,303,76%
22,304,68%
22,305,71%
22,306,74%
22,307,72%
22,308,86%
22,309,82%
22,310,82%
22,311,87%
22,312,83%
22,313,76%
22,314,77%
22,315,64%
22,316,56%
22,317,76%
22,318,66%
22,319,40%
22,320,30%
22,321,35%
22,322,58%
22,323,52%
22,324,56%
22,325,72%
22,326,54%
22,327,63%
22,328,42%
22,329,36%
22,330,32%
22,331,29%
22,332,42%
22,333,49%
22,334,71%
22,335,71%
22,336,83%
22,337,85%
22,338,76%
22,339,78%
22,340,70%
22,341,88%
22,342,92%
22,343,92%
22,344,91%
22,345,83%
22,346,91%
22,347,93%
22,348,97%
22,349,96%
22,350,95%
22,351,96%
22,352,98%
22,353,99%
22,354,100%
22,355,100%
22,356,99%
22,357,99%
22,358,100%
22,359,100%
22,360,100%
22,361,100%
22,362,100%
22,363,100%
22,364,100%
22,365,100%
22,366,100%
22,367,100%
22,368,100%
22,369,100%
22,370,99%
22,371,99%
22,372,99%
22,373,99%
22,374,99%
22,375,100%
22,376,100%
22,377,100%
22,378,99%
22,379,99%
22,380,100%
22,381,100%
22,382,100%
22,383,99%
22,384,99%
22,385,97%
22,386,97%
22,387,98%
22,388,97%
22,389,96%
22,390,98%
22,391,97%
22,392,89%
22,393,72%
22,394,74%
22,395,72%
22,396,70%
22,397,82%
22,398,78%
22,399,94%
22,400,87%
22,401,92%
22,402,68%
22,403,71%
22,404,91%
22,405,85%
22,406,69%
22,407,56%
22,408,44%
22,409,45%
22,410,64%
22,411,54%
22,412,52%
22,413,64%
22,414,74%
22,415,91%
22,416,92%
22,417,92%
22,418,96%
22,419,94%
22,420,98%
22,421,94%
22,422,89%
22,423,81%
22,424,59%
23,7,93%
23,8,93%
23,9,95%
23,10,96%
23,11,96%
23,12,96%
23,13,95%
23,14,96%
23,15,97%
23,16,97%
23,17,93%
23,18,95%
23,19,95%
23,20,93%
23,21,95%
23,22,94%
23,23,90%
23,24,87%
23,25,89%
23,26,86%
23,27,81%
23,28,80%
23,29,77%
23,30,80%
23,31,76%
23,32,77%
23,33,77%
23,34,77%
23,35,69%
23,36,66%
23,37,67%
23,38,50%
23,39,47%
23,40,47%
23,41,45%
23,42,52%
23,43,51%
23,44,46%
23,45,40%
23,46,42%
23,47,47%
23,48,49%
23,49,46%
23,50,45%
23,51,60%
23,52,61%
23,53,56%
23,54,66%
23,55,66%
23,56,67%
23,57,68%
23,58,64%
23,59,68%
23,60,73%
23,61,78%
23,62,86%
23,63,84%
23,64,79%
23,65,85%
23,66,73%
23,67,69%
23,68,68%
23,69,78%
23,70,82%
23,71,73%
23,72,73%
23,73,74%
23,74,74%
23,75,81%
23,76,84%
23,77,65%
23,78,65%
23,79,72%
23,80,67%
23,81,62%
23,82,64%
23,83,58%
23,84,46%
23,85,43%
23,86,34%
23,87,24%
23,88,21%
23,89,28%
23,90,30%
23,91,28%
23,92,40%
23,93,44%
23,94,52%
23,95,45%
23,96,44%
23,97,38%
23,98,29%
23,99,37%
23,100,32%
23,101,21%
23,102,22%
23,103,32%
23,104,18%
23,105,14%
23,106,31%
23,107,38%
23,108,22%
23,109,24%
23,110,31%
23,111,24%
23,112,22%
23,113,9%
23,114,7%
23,115,10%
23,116,10%
23,117,20%
23,118,35%
23,119,39%
23,120,30%
23,121,10%
23,122,24%
23,123,20%
23,124,24%
23,125,31%
23,126,18%
23,127,10%
23,128,7%
23,129,10%
23,130,8%
23,131,6%
23,132,5%
23,133,4%
23,134,6%
23,135,18%
23,136,24%
23,137,15%
23,138,11%
23,139,7%
23,140,4%
23,141,5%
23,142,7%
23,143,5%
23,144,10%
23,145,7%
23,146,7%
23,147,7%
23,148,5%
23,149,5%
23,150,4%
23,151,2%
23,152,3%
23,153,3%
23,154,18%
23,155,23%
23,156,22%
23,157,20%
23,158,18%
23,159,12%
23,160,11%
23,161,7%
23,162,3%
23,163,3%
23,164,5%
23,165,4%
23,166,5%
23,167,4%
23,168,2%
23,169,2%
23,170,1%
23,171,0%
23,172,0%
23,173,1%
23,174,1%
23,175,0%
23,176,1%
23,177,1%
23,178,2%
23,179,2%
23,180,1%
23,181,1%
23,182,1%
23,183,2%
23,184,3%
23,185,2%
23,186,1%
23,187,3%
23,188,0%
23,189,0%
23,190,0%
23,191,0%
23,192,0%
23,193,1%
23,194,0%
23,195,0%
23,196,0%
23,197,0%
23,198,0%
23,199,0%
23,200,0%
23,201,0%
23,202,0%
23,203,0%
23,204,0%
23,205,0%
23,206,0%
23,207,0%
23,208,0%
23,209,0%
23,210,0%
23,211,0%
23,212,0%
23,213,0%
23,214,0%
23,215,0%
23,216,0%
23,217,0%
23,218,0%
23,219,0%
23,220,0%
23,221,0%
23,222,1%
23,223,1%
23,224,0%
23,225,0%
23,226,1%
23,227,1%
23,228,1%
23,229,1%
23,230,2%
23,231,3%
23,232,4%
23,233,4%
23,234,3%
23,235,3%
23,236,1%
23,237,1%
23,238,1%
23,239,1%
23,240,1%
23,241,0%
23,242,1%
23,243,1%
23,244,2%
23,245,1%
23,246,1%
23,247,0%
23,248,0%
23,249,0%
23,250,0%
23,251,0%
23,252,0%
23,253,0%
23,254,0%
23,255,0%
23,256,0%
23,257,0%
23,258,0%
23,259,1%
23,260,1%
23,261,1%
23,262,0%
23,263,0%
23,264,1%
23,265,0%
23,266,0%
23,267,0%
23,268,0%
23,269,0%
23,270,0%
23,271,0%
23,272,0%
23,273,0%
23,274,0%
23,275,0%
23,276,1%
23,277,0%
23,278,0%
23,279,1%
23,280,1%
23,281,1%
23,282,2%
23,283,4%
23,284,3%
23,285,4%
23,286,10%
23,287,8%
23,288,4%
23,289,3%
23,290,10%
23,291,59%
23,292,52%
23,293,35%
23,294,16%
23,295,23%
23,296,11%
23,297,10%
23,298,3%
23,299,3%
23,300,1%
23,301,1%
23,302,1%
23,303,1%
23,304,3%
23,305,4%
23,306,6%
23,307,3%
23,308,7%
23,309,9%
23,310,12%
23,311,14%
23,312,27%
23,313,37%
23,314,17%
23,315,21%
23,316,40%
23,317,22%
23,318,47%
23,319,73%
23,320,69%
23,321,66%
23,322,92%
23,323,85%
23,324,79%
23,325,75%
23,326,64%
23,327,63%
23,328,53%
23,329,87%
23,330,93%
23,331,91%
23,332,91%
23,333,92%
23,334,96%
23,335,98%
23,336,99%
23,337,98%
23,338,99%
23,339,99%
23,340,98%
23,341,99%
23,342,99%
23,343,99%
23,344,99%
23,345,98%
23,346,96%
23,347,96%
23,348,97%
23,349,97%
23,350,96%
23,351,97%
23,352,98%
23,353,94%
23,354,97%
23,355,98%
23,356,99%
23,357,100%
23,358,99%
23,359,98%
23,360,99%
23,361,99%
23,362,99%
23,363,99%
23,364,99%
23,365,99%
23,366,99%
23,367,100%
23,368,99%
23,369,98%
23,370,98%
23,371,96%
23,372,95%
23,373,99%
23,374,99%
23,375,97%
23,376,93%
23,377,89%
23,378,91%
23,379,96%
23,380,99%
23,381,99%
23,382,99%
23,383,99%
23,384,99%
23,385,99%
23,386,98%
23,387,96%
23,388,91%
23,389,90%
23,390,92%
23,391,93%
23,392,97%
23,393,98%
23,394,99%
23,395,100%
23,396,98%
23,397,94%
23,398,94%
23,399,98%
23,400,97%
23,401,98%
23,402,69%
23,403,73%
23,404,80%
23,405,45%
23,406,18%
23,407,15%
23,408,51%
23,409,28%
23,410,39%
23,411,53%
23,412,60%
23,413,89%
23,414,84%
23,415,87%
23,416,89%
23,417,85%
23,418,79%
23,419,63%
23,420,68%
23,421,74%
23,422,81%
23,423,84%
23,424,86%
24,7,5%
24,8,6%
24,9,21%
24,10,9%
24,11,10%
24,12,15%
24,13,13%
24,14,18%
24,15,15%
24,16,14%
24,17,11%
24,18,5%
24,19,5%
24,20,10%
24,21,12%
24,22,12%
24,23,5%
24,24,11%
24,25,4%
24,26,3%
24,27,3%
24,28,3%
24,29,1%
24,30,1%
24,31,1%
24,32,1%
24,33,1%
24,34,4%
24,35,1%
24,36,1%
24,37,1%
24,38,2%
24,39,2%
24,40,2%
24,41,3%
24,42,7%
24,43,3%
24,44,6%
24,45,4%
24,46,2%
24,47,3%
24,48,4%
24,49,5%
24,50,6%
24,51,8%
24,52,4%
24,53,1%
24,54,4%
24,55,6%
24,56,3%
24,57,3%
24,58,4%
24,59,5%
24,60,7%
24,61,8%
24,62,7%
24,63,3%
24,64,1%
24,65,1%
24,66,0%
24,67,0%
24,68,0%
24,69,0%
24,70,1%
24,71,0%
24,72,0%
24,73,0%
24,74,0%
24,75,0%
24,76,1%
24,77,0%
24,78,0%
24,79,0%
24,80,0%
24,81,0%
24,82,0%
24,83,0%
24,84,0%
24,85,0%
24,86,0%
24,87,0%
24,88,1%
24,89,1%
24,90,1%
24,91,1%
24,92,1%
24,93,1%
24,94,1%
24,95,1%
24,96,1%
24,97,1%
24,98,1%
24,99,1%
24,100,0%
24,101,0%
24,102,0%
24,103,0%
24,104,0%
24,105,0%
24,106,0%
24,107,0%
24,108,0%
24,109,0%
24,110,0%
24,111,0%
24,112,0%
24,113,0%
24,114,0%
24,115,1%
24,116,1%
24,117,0%
24,118,0%
24,119,0%
24,120,0%
24,121,1%
24,122,0%
24,123,0%
24,124,0%
24,125,0%
24,126,0%
24,127,0%
24,128,0%
24,129,0%
24,130,0%
24,131,0%
24,132,0%
24,133,0%
24,134,0%
24,135,0%
24,136,0%
24,137,0%
24,138,0%
24,139,0%
24,140,0%
24,141,0%
24,142,0%
24,143,0%
24,144,0%
24,145,0%
24,146,0%
24,147,0%
24,148,0%
24,149,0%
24,150,0%
24,151,0%
24,152,0%
24,153,0%
24,154,0%
24,155,0%
24,156,0%
24,157,0%
24,158,0%
24,159,0%
24,160,0%
24,161,0%
24,162,0%
24,163,0%
24,164,0%
24,165,0%
24,166,0%
24,167,0%
24,168,0%
24,169,0%
24,170,0%
24,171,1%
24,172,1%
24,173,1%
24,174,1%
24,175,0%
24,176,0%
24,177,2%
24,178,3%
24,179,1%
24,180,0%
24,181,0%
24,182,0%
24,183,0%
24,184,0%
24,185,0%
24,186,0%
24,187,0%
24,188,0%
24,189,0%
24,190,1%
24,191,0%
24,192,0%
24,193,0%
24,194,0%
24,195,0%
24,196,0%
24,197,0%
24,198,0%
24,199,0%
24,200,0%
24,201,0%
24,202,0%
24,203,0%
24,204,0%
24,205,0%
24,206,0%
24,207,0%
24,208,0%
24,209,0%
24,210,0%
24,211,0%
24,212,0%
24,213,0%
24,214,0%
24,215,0%
24,216,0%
24,217,0%
24,218,0%
24,219,0%
24,220,0%
24,221,0%
24,222,0%
24,223,0%
24,224,0%
24,225,0%
24,226,0%
24,227,0%
24,228,0%
24,229,0%
24,230,0%
24,231,0%
24,232,0%
24,233,0%
24,234,1%
24,235,1%
24,236,0%
24,237,0%
24,238,0%
24,239,0%
24,240,0%
24,241,0%
24,242,0%
24,243,0%
24,244,0%
24,245,1%
24,246,1%
24,247,0%
24,248,1%
24,249,0%
24,250,0%
24,251,1%
24,252,1%
24,253,1%
24,254,1%
24,255,0%
24,256,0%
24,257,1%
24,258,0%
24,259,0%
24,260,0%
24,261,1%
24,262,1%
24,263,1%
24,264,1%
24,265,1%
24,266,1%
24,267,1%
24,268,2%
24,269,2%
24,270,2%
24,271,1%
24,272,0%
24,273,2%
24,274,2%
24,275,0%
24,276,0%
24,277,1%
24,278,3%
24,279,1%
24,280,3%
24,281,6%
24,282,2%
24,283,3%
24,284,3%
24,285,3%
24,286,2%
24,287,2%
24,288,5%
24,289,5%
24,290,7%
24,291,8%
24,292,4%
24,293,5%
24,294,5%
24,295,8%
24,296,9%
24,297,7%
24,298,6%
24,299,2%
24,300,1%
24,301,1%
24,302,2%
24,303,2%
24,304,3%
24,305,4%
24,306,3%
24,307,3%
24,308,9%
24,309,7%
24,310,6%
24,311,4%
24,312,6%
24,313,6%
24,314,8%
24,315,10%
24,316,21%
24,317,21%
24,318,26%
24,319,37%
24,320,28%
24,321,25%
24,322,16%
24,323,6%
24,324,3%
24,325,3%
24,326,4%
24,327,6%
24,328,5%
24,329,6%
24,330,7%
24,331,12%
24,332,7%
24,333,10%
24,334,10%
24,335,8%
24,336,11%
24,337,10%
24,338,15%
24,339,14%
24,340,13%
24,341,13%
24,342,11%
24,343,20%
24,344,22%
24,345,18%
24,346,13%
24,347,18%
24,348,26%
24,349,36%
24,350,33%
24,351,18%
24,352,20%
24,353,20%
24,354,20%
24,355,26%
24,356,39%
24,357,52%
24,358,61%
24,359,72%
24,360,64%
24,361,69%
24,362,65%
24,363,75%
